rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/525/GCA_000010525.1_ASM1052v1	Azorhizobium_caulinodans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/171/795/GCA_000171795.2_ASM17179v2	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/184/085/GCA_000184085.1_ASM18408v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/184/205/GCA_000184205.1_ASM18420v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/302/555/GCA_000302555.4_ASM30255v4	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/304/375/GCA_000304375.1_AINO	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/430/385/GCA_000430385.1_ASM43038v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/466/065/GCA_000466065.2_ASM46606v2	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/466/075/GCA_000466075.2_ASM46607v2	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/466/105/GCA_000466105.2_ASM46610v2	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/468/915/GCA_000468915.2_ASM46891v2	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/493/495/GCA_000493495.1_TS	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/632/435/GCA_000632435.1_ASM63243v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/737/085/GCA_000737085.1_ASM73708v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/225/GCA_000772225.1_ASM77222v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/807/355/GCA_000807355.1_ASM80735v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/775/GCA_000830775.1_ASM83077v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/805/GCA_000830805.1_ASM83080v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/825/GCA_000830825.1_ASM83082v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/845/GCA_000830845.1_ASM83084v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/865/GCA_000830865.1_ASM83086v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/285/GCA_000835285.1_ASM83528v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/305/GCA_000835305.1_ASM83530v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/345/GCA_000835345.1_ASM83534v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/365/GCA_000835365.1_ASM83536v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/934/305/GCA_000934305.1_ASM93430v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/299/565/GCA_001299565.1_ASM129956v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/299/595/GCA_001299595.1_ASM129959v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/314/285/GCA_001314285.1_ASM131428v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/412/295/GCA_001412295.1_ASM141229v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/457/695/GCA_001457695.1_NCTC11351	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/185/GCA_001506185.1_ASM150618v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/205/GCA_001506205.1_ASM150620v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/225/GCA_001506225.1_ASM150622v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/245/GCA_001506245.1_ASM150624v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/265/GCA_001506265.1_ASM150626v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/285/GCA_001506285.1_ASM150628v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/305/GCA_001506305.1_ASM150630v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/325/GCA_001506325.1_ASM150632v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/345/GCA_001506345.1_ASM150634v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/365/GCA_001506365.1_ASM150636v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/385/GCA_001506385.1_ASM150638v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/405/GCA_001506405.1_ASM150640v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/425/GCA_001506425.1_ASM150642v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/445/GCA_001506445.1_ASM150644v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/465/GCA_001506465.1_ASM150646v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/485/GCA_001506485.1_ASM150648v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/505/GCA_001506505.1_ASM150650v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/525/GCA_001506525.1_ASM150652v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/545/GCA_001506545.1_ASM150654v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/565/GCA_001506565.1_ASM150656v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/585/GCA_001506585.1_ASM150658v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/605/GCA_001506605.1_ASM150660v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/625/GCA_001506625.1_ASM150662v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/645/GCA_001506645.1_ASM150664v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/665/GCA_001506665.1_ASM150666v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/685/GCA_001506685.1_ASM150668v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/705/GCA_001506705.1_ASM150670v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/725/GCA_001506725.1_ASM150672v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/745/GCA_001506745.1_ASM150674v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/765/GCA_001506765.1_ASM150676v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/785/GCA_001506785.1_ASM150678v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/805/GCA_001506805.1_ASM150680v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/825/GCA_001506825.1_ASM150682v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/845/GCA_001506845.1_ASM150684v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/865/GCA_001506865.1_ASM150686v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/885/GCA_001506885.1_ASM150688v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/905/GCA_001506905.1_ASM150690v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/925/GCA_001506925.1_ASM150692v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/945/GCA_001506945.1_ASM150694v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/965/GCA_001506965.1_ASM150696v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/985/GCA_001506985.1_ASM150698v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/005/GCA_001507005.1_ASM150700v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/025/GCA_001507025.1_ASM150702v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/045/GCA_001507045.1_ASM150704v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/065/GCA_001507065.1_ASM150706v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/085/GCA_001507085.1_ASM150708v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/105/GCA_001507105.1_ASM150710v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/125/GCA_001507125.1_ASM150712v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/145/GCA_001507145.1_ASM150714v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/165/GCA_001507165.1_ASM150716v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/185/GCA_001507185.1_ASM150718v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/205/GCA_001507205.1_ASM150720v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/225/GCA_001507225.1_ASM150722v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/245/GCA_001507245.1_ASM150724v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/265/GCA_001507265.1_ASM150726v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/563/565/GCA_001563565.1_ASM156356v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/587/015/GCA_001587015.1_ASM158701v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/587/035/GCA_001587035.1_ASM158703v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/905/GCA_001686905.1_ASM168690v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/717/625/GCA_001717625.1_ASM171762v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/945/GCA_001721945.1_ASM172194v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/965/GCA_001721965.1_ASM172196v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/985/GCA_001721985.1_ASM172198v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/767/215/GCA_001767215.1_ASM176721v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/808/165/GCA_001808165.1_ASM180816v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/395/GCA_001865395.1_ASM186539v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/415/GCA_001865415.1_ASM186541v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/435/GCA_001865435.1_ASM186543v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/595/GCA_001865595.1_ASM186559v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/615/GCA_001865615.1_ASM186561v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/870/085/GCA_001870085.1_ASM187008v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/870/105/GCA_001870105.1_ASM187010v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/235/GCA_001951235.1_ASM195123v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/255/GCA_001951255.1_ASM195125v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/275/GCA_001951275.1_ASM195127v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/295/GCA_001951295.1_ASM195129v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/315/GCA_001951315.1_ASM195131v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/335/GCA_001951335.1_ASM195133v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/024/325/GCA_002024325.1_ASM202432v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/028/305/GCA_002028305.1_ASM202830v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/101/355/GCA_002101355.1_ASM210135v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/005/GCA_002209005.1_ASM220900v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/025/GCA_002209025.1_ASM220902v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/045/GCA_002209045.1_ASM220904v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/065/GCA_002209065.1_ASM220906v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/214/785/GCA_002214785.1_ASM221478v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/325/GCA_002224325.1_ASM222432v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/385/GCA_002224385.1_ASM222438v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/234/455/GCA_002234455.1_ASM223445v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/238/355/GCA_002238355.1_ASM223835v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/238/375/GCA_002238375.1_ASM223837v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/407/125/GCA_002407125.1_ASM240712v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/587/105/GCA_002587105.1_ASM258710v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/587/225/GCA_002587225.1_ASM258722v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/983/725/GCA_002983725.1_ASM298372v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/185/GCA_003030185.1_ASM303018v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/725/GCA_003060725.1_ASM306072v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/745/GCA_003060745.1_ASM306074v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/765/GCA_003060765.1_ASM306076v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/785/GCA_003060785.1_ASM306078v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/045/GCA_003368045.1_ASM336804v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/065/GCA_003368065.1_ASM336806v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/085/GCA_003368085.1_ASM336808v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/105/GCA_003368105.1_ASM336810v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/125/GCA_003368125.1_ASM336812v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/145/GCA_003368145.1_ASM336814v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/165/GCA_003368165.1_ASM336816v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/185/GCA_003368185.1_ASM336818v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/205/GCA_003368205.1_ASM336820v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/225/GCA_003368225.1_ASM336822v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/245/GCA_003368245.1_ASM336824v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/945/GCA_003574945.1_ASM357494v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/950/275/GCA_003950275.1_ASM395027v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/971/585/GCA_003971585.1_ASM397158v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/999/645/GCA_003999645.1_ASM399964v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/328/905/GCA_004328905.1_ASM432890v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/924/295/GCA_004924295.1_ASM492429v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/107/025/GCA_007107025.1_ASM710702v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/431/745/GCA_007431745.1_ASM743174v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/386/335/GCA_008386335.1_ASM838633v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/335/GCA_008727335.1_ASM872733v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/415/GCA_008727415.1_ASM872741v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/435/GCA_008727435.1_ASM872743v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/455/GCA_008727455.1_ASM872745v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/475/GCA_008727475.1_ASM872747v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/498/375/GCA_009498375.1_ASM949837v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/649/035/GCA_009649035.1_ASM964903v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/220/765/GCA_012220765.1_ASM1222076v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/220/945/GCA_012220945.1_ASM1222094v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/224/585/GCA_012224585.1_ASM1222458v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/224/765/GCA_012224765.1_ASM1222476v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/224/905/GCA_012224905.1_ASM1222490v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/225/065/GCA_012225065.1_ASM1222506v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/225/225/GCA_012225225.1_ASM1222522v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/225/445/GCA_012225445.1_ASM1222544v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/225/685/GCA_012225685.1_ASM1222568v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/923/625/GCA_012923625.1_ASM1292362v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/923/645/GCA_012923645.1_ASM1292364v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/923/665/GCA_012923665.1_ASM1292366v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/923/685/GCA_012923685.1_ASM1292368v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/923/705/GCA_012923705.1_ASM1292370v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/923/725/GCA_012923725.1_ASM1292372v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/923/745/GCA_012923745.1_ASM1292374v1	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/474/415/GCA_900474415.1_39111_H02	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/265/GCA_900475265.1_43024_F01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/637/255/GCA_900637255.1_50377_B01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/165/GCA_900638165.1_56527_E01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/175/GCA_900638175.1_56527_F01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/185/GCA_900638185.1_56527_G01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/195/GCA_900638195.1_56553_F01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/205/GCA_900638205.1_56553_D01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/225/GCA_900638225.1_56553_E01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/235/GCA_900638235.1_56772_E02	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/285/GCA_900638285.1_57043_B01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/365/GCA_900638365.1_57428_D01	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/625/GCA_900638625.1_58635_B02	Campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/643/955/GCA_001643955.1_ASM164395v1	Campylobacter_hyointestinalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/643/975/GCA_001643975.1_ASM164397v1	Campylobacter_hyointestinalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/844/045/GCA_005844045.1_ASM584404v1	Campylobacter_hyointestinalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/385/735/GCA_902385735.1_UHGG_MGYG-HGUT-02307	Campylobacter_hyointestinalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/725/GCA_000017725.2_ASM1772v2	Campylobacter_concisus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/298/465/GCA_001298465.1_ASM129846v1	Campylobacter_concisus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/048/375/GCA_003048375.1_ASM304837v1	Campylobacter_concisus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/465/GCA_000017465.2_ASM1746v2	Campylobacter_curvus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/381/815/GCA_902381815.1_UHGG_MGYG-HGUT-01706	Campylobacter_curvus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/205/GCA_000019205.1_ASM1920v1	Campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/225/GCA_000816225.1_ASM81622v1	Campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/365/GCA_000816365.1_ASM81636v1	Campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/385/GCA_000816385.2_ASM81638v2	Campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/405/GCA_000816405.1_ASM81640v1	Campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/425/GCA_000816425.1_ASM81642v1	Campylobacter_lari
